2022-05-03 18:03:12,812 train INFO: 

Start training with pytorch version 1.7.1+cu110
2022-05-03 18:18:53,885 train INFO: Iter:1480, LR:5.0e-05, total_loss: 32.166, loss_2d: 199.430, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h4min,
2022-05-03 18:19:06,773 train INFO: Iter:1500, LR:5.1e-05, total_loss: 59.726, loss_2d: 234.174, loss_bone: 2.815, loss_root: 0.186, To Finish: 89h13min,
2022-05-03 18:19:19,658 train INFO: Iter:1520, LR:5.1e-05, total_loss: 89.982, loss_2d: 143.725, loss_bone: 6.680, loss_root: 0.387, To Finish: 89h12min,
2022-05-03 18:19:32,518 train INFO: Iter:1540, LR:5.2e-05, total_loss: 25.016, loss_2d: 159.505, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h1min,
2022-05-03 18:19:45,352 train INFO: Iter:1560, LR:5.2e-05, total_loss: 93.221, loss_2d: 188.802, loss_bone: 6.206, loss_root: 0.292, To Finish: 88h50min,
2022-05-03 18:19:58,400 train INFO: Iter:1580, LR:5.2e-05, total_loss: 82.281, loss_2d: 322.047, loss_bone: 3.600, loss_root: 0.213, To Finish: 90h19min,
2022-05-03 18:20:11,240 train INFO: Iter:1600, LR:5.3e-05, total_loss: 33.959, loss_2d: 76.661, loss_bone: 2.641, loss_root: 0.286, To Finish: 88h52min,
2022-05-03 18:20:24,182 train INFO: Iter:1620, LR:5.3e-05, total_loss: 80.963, loss_2d: 153.529, loss_bone: 6.000, loss_root: 0.165, To Finish: 89h35min,
2022-05-03 18:20:37,101 train INFO: Iter:1640, LR:5.4e-05, total_loss: 7.485, loss_2d: 51.696, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h25min,
2022-05-03 18:20:49,763 train INFO: Iter:1660, LR:5.4e-05, total_loss: 4.915, loss_2d: 38.447, loss_bone: 0.000, loss_root: 0.000, To Finish: 87h38min,
2022-05-03 18:21:02,557 train INFO: Iter:1680, LR:5.4e-05, total_loss: 6.861, loss_2d: 49.211, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h33min,
2022-05-03 18:21:15,501 train INFO: Iter:1700, LR:5.5e-05, total_loss: 90.491, loss_2d: 366.821, loss_bone: 3.586, loss_root: 0.390, To Finish: 89h34min,
2022-05-03 18:21:28,580 train INFO: Iter:1720, LR:5.5e-05, total_loss: 8.182, loss_2d: 54.105, loss_bone: 0.000, loss_root: 0.000, To Finish: 90h31min,
2022-05-03 18:21:41,462 train INFO: Iter:1740, LR:5.6e-05, total_loss: 200.166, loss_2d: 396.441, loss_bone: 14.061, loss_root: 0.123, To Finish: 89h8min,
2022-05-03 18:21:54,384 train INFO: Iter:1760, LR:5.6e-05, total_loss: 105.459, loss_2d: 206.950, loss_bone: 7.345, loss_root: 0.225, To Finish: 89h25min,
